,price,year,floor,rooms,square,revenue,treatment,id
4028,30000000.0,2008,8.0,3,76,0.0,0.0,4028
4029,75000000.0,2022,3.0,3,104,0.0,1.0,4029
4030,20500000.0,2022,0.0,1,39,0.0,0.0,4030
4031,17000000.0,2007,14.0,1,40,0.0,0.0,4031
4032,23500000.0,2016,5.0,2,70,0.0,1.0,4032
4033,17500000.0,1964,3.0,2,45,0.0,0.0,4033
4034,37000000.0,2009,6.0,3,87,0.0,1.0,4034
4035,31400000.0,2018,0.0,2,58,0.0,1.0,4035
4036,17500000.0,2021,5.0,1,39,0.0,0.0,4036
4037,17500000.0,2018,6.0,1,34,0.0,0.0,4037
4038,43000000.0,2023,9.0,3,88,0.0,0.0,4038
4039,15000000.0,2015,5.0,1,36,0.0,1.0,4039
4040,24000000.0,1970,3.0,2,49,0.0,0.0,4040
4041,81000000.0,2020,10.0,3,102,0.0,1.0,4041
4042,37000000.0,2005,16.0,4,140,0.0,0.0,4042
4043,45000000.0,2022,7.0,3,83,0.0,1.0,4043
4044,34500000.0,2014,5.0,3,77,0.0,0.0,4044
4045,16300000.0,2022,0.0,1,42,0.0,1.0,4045
4046,155000000.0,2013,2.0,5,225,0.0,0.0,4046
4047,110000000.0,2011,2.0,4,288,0.0,0.0,4047
4048,27300000.0,1981,5.0,3,59,0.0,1.0,4048
4049,25000000.0,2017,7.0,1,42,0.0,0.0,4049
4050,21800000.0,2001,8.0,2,48,0.0,0.0,4050
4051,31119000.0,2022,9.0,2,67,0.0,1.0,4051
4052,35400000.0,2019,4.0,2,64,0.0,1.0,4052
4053,30000000.0,2023,7.0,3,76,0.0,0.0,4053
4054,146000000.0,2013,6.0,2,80,0.0,0.0,4054
4055,22400000.0,2010,4.0,2,52,0.0,0.0,4055
4056,29500000.0,2023,0.0,1,39,0.0,0.0,4056
4057,31000000.0,2020,11.0,2,61,0.0,0.0,4057
4058,14100000.0,2019,10.0,1,33,0.0,0.0,4058
4059,20000000.0,2017,10.0,1,34,0.0,0.0,4059
4060,18600000.0,1970,2.0,3,51,0.0,1.0,4060
4061,29000000.0,2022,11.0,2,62,0.0,0.0,4061
4062,25000000.0,1981,4.0,3,66,0.0,0.0,4062
4063,9100000.0,2022,2.0,1,21,0.0,0.0,4063
4064,36000000.0,2006,6.0,3,80,0.0,0.0,4064
4065,23500000.0,1985,3.0,3,60,0.0,0.0,4065
4066,17300000.0,2010,5.0,1,43,0.0,1.0,4066
4067,58000000.0,2022,7.0,3,93,0.0,0.0,4067
4068,18500000.0,2015,6.0,1,37,0.0,1.0,4068
4069,20400000.0,2014,3.0,2,60,0.0,0.0,4069
4070,29000000.0,2023,3.0,3,76,0.0,1.0,4070
4071,36400000.0,2020,6.0,3,73,0.0,0.0,4071
4072,36900000.0,2021,3.0,2,57,0.0,0.0,4072
4073,68000000.0,2010,4.0,4,130,0.0,0.0,4073
4074,21000000.0,2015,4.0,1,44,391.0,0.0,4074
4075,42000000.0,2022,6.0,2,55,0.0,1.0,4075
4076,17500000.0,2022,1.0,1,50,0.0,0.0,4076
4077,36500000.0,2018,19.0,2,44,0.0,0.0,4077
4078,19000000.0,2016,6.0,1,42,0.0,1.0,4078
4079,19400000.0,2006,5.0,2,56,0.0,0.0,4079
4080,19500000.0,1994,3.0,2,49,0.0,0.0,4080
4081,39990000.0,2020,3.0,3,91,1600.0,0.0,4081
4082,26500000.0,2002,3.0,3,60,0.0,0.0,4082
4083,28000000.0,2012,4.0,2,74,0.0,0.0,4083
4084,16000000.0,2021,9.0,1,37,0.0,0.0,4084
4085,16950000.0,2016,3.0,1,42,0.0,0.0,4085
4086,25500000.0,2020,13.0,2,45,0.0,0.0,4086
4087,34000000.0,2016,8.0,3,80,690.0,1.0,4087
4088,37500000.0,2011,9.0,4,114,0.0,1.0,4088
4089,95000000.0,2017,10.0,3,101,0.0,1.0,4089
4090,17000000.0,1976,3.0,2,49,0.0,1.0,4090
4091,73000000.0,2016,6.0,3,95,0.0,1.0,4091
4092,23000000.0,1986,5.0,3,61,0.0,0.0,4092
4093,19700000.0,2019,4.0,1,38,0.0,0.0,4093
4094,27000000.0,2014,5.0,2,49,0.0,0.0,4094
4095,37500000.0,2009,2.0,3,91,0.0,1.0,4095
4096,36000000.0,2016,6.0,3,81,0.0,0.0,4096
4097,14800000.0,2019,5.0,1,37,0.0,1.0,4097
4098,12500000.0,2017,5.0,1,21,0.0,0.0,4098
4099,25000000.0,1985,4.0,4,72,0.0,0.0,4099
4100,20999999.0,2022,7.0,1,35,0.0,0.0,4100
4101,19300000.0,2018,9.0,1,37,0.0,0.0,4101
4102,34500000.0,2021,5.0,2,50,0.0,1.0,4102
4103,23500000.0,2023,11.0,2,66,0.0,0.0,4103
4104,13000000.0,2021,9.0,1,25,0.0,0.0,4104
4105,19500000.0,2019,7.0,1,36,0.0,1.0,4105
4106,25500000.0,2022,11.0,2,60,0.0,0.0,4106
4107,24500000.0,2007,4.0,2,56,480.0,0.0,4107
4108,23500000.0,2018,4.0,1,39,0.0,1.0,4108
4109,16300000.0,2018,2.0,2,50,0.0,0.0,4109
4110,21900000.0,2023,0.0,1,44,0.0,1.0,4110
4111,20499999.0,2018,4.0,2,43,0.0,0.0,4111
4112,29500000.0,2017,10.0,1,47,0.0,0.0,4112
4113,10500000.0,2006,5.0,1,18,0.0,1.0,4113
4114,20500000.0,2019,5.0,1,40,0.0,1.0,4114
4115,21000000.0,2022,7.0,2,49,0.0,0.0,4115
4116,39000000.0,2021,7.0,2,60,0.0,1.0,4116
4117,23500000.0,2008,6.0,2,54,0.0,0.0,4117
4118,45000000.0,2022,8.0,2,72,0.0,0.0,4118
4119,45000000.0,2022,5.0,3,84,0.0,1.0,4119
4120,60000000.0,2022,7.0,3,94,0.0,1.0,4120
4121,24300000.0,2019,5.0,1,41,0.0,1.0,4121
4122,117000000.0,2022,2.0,4,132,0.0,0.0,4122
4123,36500000.0,2022,11.0,3,86,0.0,1.0,4123
4124,50000000.0,2022,3.0,3,84,0.0,1.0,4124
4125,24500000.0,2022,10.0,2,43,0.0,1.0,4125
4126,15990000.0,2023,10.0,1,43,0.0,0.0,4126
4127,21000000.0,2010,3.0,2,54,0.0,0.0,4127
4128,13500000.0,1965,1.0,1,31,0.0,1.0,4128
4129,23500000.0,2014,1.0,2,60,0.0,1.0,4129
4130,18400000.0,2011,5.0,1,45,0.0,1.0,4130
4131,50000000.0,2008,8.0,2,103,0.0,0.0,4131
4132,23000000.0,1965,3.0,3,58,0.0,1.0,4132
4133,34532000.0,2021,10.0,2,43,0.0,0.0,4133
4134,27000000.0,2017,5.0,1,58,0.0,1.0,4134
4135,85000000.0,2005,3.0,6,213,0.0,1.0,4135
4136,46000000.0,2021,3.0,3,78,0.0,1.0,4136
4137,25400000.0,2019,12.0,1,37,0.0,0.0,4137
4138,27000000.0,2021,9.0,2,51,0.0,0.0,4138
4139,81500000.0,2019,13.0,4,125,0.0,0.0,4139
4140,32200000.0,2022,8.0,2,58,0.0,0.0,4140
4141,26500000.0,2015,5.0,1,42,0.0,0.0,4141
4142,25000000.0,2022,11.0,1,36,0.0,0.0,4142
4143,34500000.0,2018,2.0,3,84,0.0,1.0,4143
4144,46000000.0,2019,5.0,2,67,0.0,0.0,4144
4145,35000000.0,2022,3.0,2,63,0.0,0.0,4145
4146,15200000.0,1985,7.0,1,32,0.0,1.0,4146
4147,75000000.0,2022,4.0,4,105,0.0,1.0,4147
4148,43000000.0,2015,11.0,3,92,0.0,1.0,4148
4149,43000000.0,2008,17.0,2,67,0.0,0.0,4149
4150,20000000.0,2022,9.0,1,40,0.0,1.0,4150
4151,28500000.0,2008,3.0,2,67,0.0,0.0,4151
4152,11500000.0,2022,8.0,1,38,0.0,0.0,4152
4153,50000000.0,2016,4.0,3,90,0.0,1.0,4153
4154,55000000.0,2021,7.0,3,72,0.0,0.0,4154
4155,19500000.0,2019,12.0,1,42,0.0,0.0,4155
4156,30000000.0,2022,6.0,2,43,0.0,0.0,4156
4157,27000000.0,2005,9.0,2,68,0.0,0.0,4157
4158,43000000.0,2020,7.0,2,68,0.0,0.0,4158
4159,30000000.0,2022,5.0,2,59,0.0,1.0,4159
4160,45900000.0,2021,7.0,2,67,0.0,0.0,4160
4161,27300000.0,2019,24.0,1,40,0.0,0.0,4161
4162,21000000.0,2008,8.0,1,39,0.0,0.0,4162
4163,20000000.0,2011,9.0,1,49,0.0,0.0,4163
4164,61900000.0,2022,5.0,2,74,0.0,0.0,4164
4165,25300000.0,2022,3.0,2,62,0.0,0.0,4165
4166,30000000.0,2023,8.0,3,83,0.0,1.0,4166
4167,58000000.0,2019,11.0,3,100,0.0,0.0,4167
4168,21000000.0,2022,2.0,1,41,0.0,0.0,4168
4169,40000000.0,2014,6.0,3,92,0.0,1.0,4169
4170,52500000.0,2022,18.0,3,91,0.0,0.0,4170
4171,20500000.0,2019,5.0,1,36,0.0,0.0,4171
4172,23000000.0,2015,5.0,2,53,504.0,0.0,4172
4173,12000000.0,1964,5.0,1,29,0.0,0.0,4173
4174,32000000.0,2012,4.0,2,60,0.0,0.0,4174
4175,25900000.0,2015,6.0,3,68,0.0,0.0,4175
4176,12000000.0,2007,2.0,1,30,150.0,0.0,4176
4177,18700000.0,2023,2.0,1,37,0.0,0.0,4177
4178,23000000.0,2011,6.0,2,50,0.0,0.0,4178
4179,14800000.0,1978,2.0,2,45,0.0,0.0,4179
4180,30500000.0,2022,8.0,3,71,0.0,1.0,4180
4181,15600000.0,1970,5.0,2,39,0.0,0.0,4181
4182,35000000.0,2022,5.0,1,42,0.0,1.0,4182
4183,21000000.0,2022,3.0,1,37,0.0,0.0,4183
4184,18000000.0,1975,4.0,2,45,0.0,0.0,4184
4185,13900000.0,2019,7.0,1,39,0.0,0.0,4185
4186,19000000.0,2021,1.0,1,34,0.0,1.0,4186
4187,18700000.0,1967,2.0,2,41,0.0,0.0,4187
4188,15400000.0,2021,3.0,1,30,0.0,1.0,4188
4189,21500000.0,2022,8.0,2,56,0.0,0.0,4189
4190,18000000.0,2022,4.0,1,34,0.0,0.0,4190
4191,17500000.0,1969,1.0,3,55,0.0,1.0,4191
4192,22000000.0,2008,12.0,2,56,0.0,0.0,4192
4193,31000000.0,2005,8.0,2,72,0.0,0.0,4193
4194,10690000.0,2023,7.0,1,37,0.0,1.0,4194
4195,25000000.0,2014,7.0,1,44,0.0,1.0,4195
4196,17200000.0,2022,4.0,1,36,0.0,1.0,4196
4197,40800000.0,2011,6.0,3,90,0.0,1.0,4197
4198,33000000.0,2014,7.0,3,81,0.0,0.0,4198
4199,25400000.0,1993,5.0,3,68,690.0,1.0,4199
4200,20000000.0,2021,7.0,1,35,0.0,0.0,4200
4201,41000000.0,2022,4.0,3,81,0.0,0.0,4201
4202,35300000.0,2022,2.0,2,57,0.0,0.0,4202
4203,58000000.0,2023,9.0,4,116,0.0,0.0,4203
4204,26990000.0,2022,4.0,2,64,0.0,0.0,4204
4205,17000000.0,2010,8.0,1,45,150.0,0.0,4205
4206,159270400.0,2017,8.0,7,346,690.0,1.0,4206
4207,9000000.0,2006,3.0,1,21,0.0,0.0,4207
4208,11800000.0,2023,6.0,1,39,0.0,0.0,4208
4209,17500000.0,2020,8.0,2,40,0.0,0.0,4209
4210,113000000.0,2019,4.0,4,130,0.0,1.0,4210
4211,75000000.0,2019,2.0,4,117,0.0,1.0,4211
4212,25000000.0,2005,8.0,1,53,0.0,0.0,4212
4213,29000000.0,2023,1.0,2,60,0.0,1.0,4213
4214,16990000.0,2021,4.0,1,41,0.0,1.0,4214
4215,25000000.0,1981,4.0,4,78,0.0,1.0,4215
4216,61000000.0,2005,3.0,3,135,0.0,0.0,4216
4217,29000000.0,2011,3.0,2,68,0.0,0.0,4217
4218,16000000.0,2017,11.0,1,35,0.0,0.0,4218
4219,20000000.0,2005,1.0,1,42,0.0,0.0,4219
4220,16880000.0,2014,9.0,1,39,0.0,1.0,4220
4221,26000000.0,2018,2.0,3,78,0.0,1.0,4221
4222,30000000.0,2009,2.0,2,68,0.0,0.0,4222
4223,42000000.0,2019,1.0,3,94,391.0,0.0,4223
4224,14000000.0,2015,0.0,2,68,0.0,0.0,4224
4225,34000000.0,2018,14.0,2,57,0.0,0.0,4225
4226,90000000.0,2015,4.0,3,138,0.0,0.0,4226
4227,24000000.0,2022,8.0,2,37,0.0,0.0,4227
4228,15000000.0,2021,6.0,1,50,0.0,1.0,4228
4229,13000000.0,2018,5.0,1,28,0.0,0.0,4229
4230,21000000.0,1996,5.0,3,61,0.0,0.0,4230
4231,45000000.0,2018,4.0,2,68,150.0,0.0,4231
4232,35000000.0,2023,5.0,2,50,0.0,1.0,4232
4233,19800000.0,2004,3.0,1,50,0.0,0.0,4233
4234,19500000.0,2022,3.0,2,54,0.0,1.0,4234
4235,20000000.0,1980,5.0,2,42,0.0,1.0,4235
4236,18400000.0,2021,12.0,1,40,0.0,0.0,4236
4237,18500000.0,2010,8.0,1,33,0.0,0.0,4237
4238,19000000.0,2024,2.0,2,47,0.0,0.0,4238
4239,21000000.0,2017,5.0,1,47,0.0,1.0,4239
4240,33000000.0,2022,8.0,3,94,0.0,0.0,4240
4241,15800000.0,2012,4.0,2,37,0.0,1.0,4241
4242,190000000.0,2015,5.0,5,210,0.0,0.0,4242
4243,65700000.0,2017,17.0,3,115,0.0,0.0,4243
4244,24000000.0,2010,4.0,1,46,0.0,0.0,4244
4245,33000000.0,2015,15.0,3,64,225.0,1.0,4245
4246,15490000.0,2006,2.0,1,28,0.0,1.0,4246
4247,60900000.0,2016,5.0,3,110,0.0,1.0,4247
4248,17500000.0,2022,2.0,1,37,0.0,0.0,4248
4249,65000000.0,2020,5.0,3,101,0.0,0.0,4249
4250,14000000.0,2022,8.0,1,31,0.0,1.0,4250
4251,41500000.0,2021,7.0,2,63,0.0,1.0,4251
4252,22000000.0,2013,1.0,2,50,0.0,1.0,4252
4253,22000000.0,2006,8.0,2,40,0.0,1.0,4253
4254,37000000.0,2014,1.0,3,96,0.0,1.0,4254
4255,24500000.0,2018,11.0,2,59,560.0,0.0,4255
4256,19500000.0,2022,6.0,2,40,0.0,0.0,4256
4257,23500000.0,2022,17.0,1,41,0.0,0.0,4257
4258,16000000.0,2019,1.0,1,38,0.0,0.0,4258
4259,16000000.0,2022,2.0,1,44,0.0,1.0,4259
4260,10000000.0,2008,1.0,2,43,0.0,0.0,4260
4261,30500000.0,2017,4.0,3,72,0.0,1.0,4261
4262,25500000.0,2015,9.0,2,46,0.0,0.0,4262
4263,30000000.0,2021,10.0,2,53,0.0,0.0,4263
4264,25000000.0,2018,12.0,1,44,0.0,1.0,4264
4265,170000000.0,2019,7.0,3,136,0.0,1.0,4265
4266,16500000.0,2011,5.0,1,34,0.0,0.0,4266
4267,18500000.0,2018,4.0,2,35,0.0,0.0,4267
4268,44900000.0,2022,7.0,3,86,0.0,1.0,4268
4269,27000000.0,2010,9.0,3,65,0.0,0.0,4269
4270,16400000.0,2008,4.0,1,38,939.0,1.0,4270
4271,28000000.0,2022,9.0,3,83,0.0,0.0,4271
4272,29500000.0,2006,5.0,2,55,0.0,0.0,4272
4273,23000000.0,2010,8.0,1,45,0.0,1.0,4273
4274,56000000.0,2022,5.0,3,89,0.0,1.0,4274
4275,22500000.0,2018,1.0,1,38,0.0,1.0,4275
4276,27000000.0,2012,9.0,2,64,0.0,0.0,4276
4277,33500000.0,2012,8.0,3,71,0.0,0.0,4277
4278,50990000.0,2014,4.0,3,121,0.0,1.0,4278
4279,15000000.0,1980,5.0,1,31,0.0,0.0,4279
4280,15800000.0,2019,8.0,1,35,0.0,1.0,4280
4281,44800000.0,2015,4.0,2,64,0.0,1.0,4281
4282,18000000.0,2015,3.0,1,33,0.0,0.0,4282
4283,18000000.0,2019,4.0,1,38,0.0,0.0,4283
4284,17500000.0,2022,4.0,1,37,0.0,0.0,4284
4285,30000000.0,2022,2.0,1,45,0.0,1.0,4285
4286,35000000.0,2020,9.0,2,62,0.0,0.0,4286
4287,27500000.0,2022,15.0,2,58,0.0,0.0,4287
4288,30500000.0,2009,8.0,4,73,0.0,0.0,4288
4289,10500000.0,2023,3.0,1,31,0.0,0.0,4289
4290,37400000.0,2005,5.0,3,122,0.0,0.0,4290
4291,22000000.0,2014,4.0,1,39,0.0,1.0,4291
4292,14300000.0,2022,7.0,1,38,0.0,1.0,4292
4293,45000000.0,2022,6.0,3,81,0.0,0.0,4293
4294,13500000.0,1989,5.0,1,36,0.0,0.0,4294
4295,153500000.0,2023,8.0,4,162,0.0,0.0,4295
4296,175000000.0,2009,6.0,6,417,0.0,1.0,4296
4297,285000000.0,2016,17.0,5,252,0.0,1.0,4297
4298,20800000.0,2022,9.0,2,70,0.0,1.0,4298
4299,21500000.0,2018,14.0,1,35,0.0,0.0,4299
4300,29000000.0,2005,9.0,2,61,0.0,0.0,4300
4301,20800000.0,2011,6.0,2,51,0.0,0.0,4301
4302,18500000.0,2016,5.0,2,60,391.0,0.0,4302
4303,19500000.0,2022,6.0,1,39,0.0,0.0,4303
4304,36000000.0,2012,5.0,2,73,0.0,1.0,4304
4305,6500000.0,1987,3.0,1,18,0.0,0.0,4305
4306,53000000.0,2008,3.0,3,142,0.0,1.0,4306
4307,21500000.0,2022,8.0,1,38,0.0,0.0,4307
4308,37500000.0,2017,2.0,3,74,560.0,0.0,4308
4309,43000000.0,2008,9.0,3,92,0.0,1.0,4309
4310,19400000.0,1972,3.0,2,59,0.0,0.0,4310
4311,27500000.0,2006,5.0,2,67,0.0,1.0,4311
4312,17500000.0,2015,1.0,1,37,0.0,1.0,4312
4313,29500000.0,2022,7.0,2,49,0.0,1.0,4313
4314,22700000.0,2023,7.0,1,39,0.0,0.0,4314
4315,70000000.0,2022,4.0,3,86,0.0,0.0,4315
4316,18700000.0,2022,5.0,1,45,0.0,0.0,4316
4317,29900000.0,2012,10.0,3,75,0.0,0.0,4317
4318,24500000.0,2018,2.0,2,59,150.0,0.0,4318
4319,34000000.0,2022,3.0,2,63,0.0,0.0,4319
4320,31750000.0,2021,9.0,2,52,0.0,0.0,4320
4321,31000000.0,2019,8.0,1,42,0.0,0.0,4321
4322,18000000.0,2012,3.0,1,35,0.0,1.0,4322
4323,10000000.0,2007,1.0,1,30,0.0,0.0,4323
4324,25000000.0,2018,6.0,2,71,0.0,0.0,4324
4325,39999999.0,2018,7.0,3,86,0.0,0.0,4325
4326,79000000.0,2020,8.0,3,96,0.0,0.0,4326
4327,10000000.0,2022,6.0,1,21,0.0,0.0,4327
4328,21500000.0,2017,18.0,1,40,0.0,0.0,4328
4329,30000000.0,2023,6.0,1,40,0.0,0.0,4329
4330,21900000.0,2022,11.0,2,36,0.0,0.0,4330
4331,95000000.0,2008,7.0,4,172,0.0,1.0,4331
4332,23500000.0,2022,9.0,1,40,0.0,0.0,4332
4333,49000000.0,2021,15.0,2,67,0.0,1.0,4333
4334,14300000.0,2022,6.0,1,40,0.0,1.0,4334
4335,23900000.0,2011,5.0,2,53,0.0,0.0,4335
4336,31050000.0,2022,5.0,2,69,0.0,0.0,4336
4337,18000000.0,2015,1.0,1,37,0.0,0.0,4337
4338,89000000.0,2018,3.0,4,110,0.0,0.0,4338
4339,17256000.0,2023,5.0,1,43,0.0,0.0,4339
4340,37000000.0,1999,10.0,3,90,0.0,0.0,4340
4341,20500000.0,2023,4.0,1,44,0.0,0.0,4341
4342,22300000.0,2019,5.0,2,56,0.0,1.0,4342
4343,27500000.0,1985,4.0,3,61,510.0,0.0,4343
4344,12500000.0,2023,7.0,1,36,0.0,1.0,4344
4345,20500000.0,2016,4.0,1,40,225.0,1.0,4345
4346,87000000.0,2013,5.0,3,124,0.0,1.0,4346
4347,39900000.0,2010,10.0,2,70,0.0,0.0,4347
4348,21000000.0,2022,5.0,2,40,2160.0,1.0,4348
4349,29000000.0,2017,2.0,3,84,0.0,0.0,4349
4350,49999000.0,2015,2.0,3,89,0.0,0.0,4350
4351,11500000.0,2022,2.0,1,34,0.0,0.0,4351
4352,52000000.0,2006,3.0,3,80,0.0,1.0,4352
4353,380000000.0,2016,7.0,5,317,0.0,0.0,4353
4354,19000000.0,2014,1.0,1,40,0.0,1.0,4354
4355,29000000.0,2015,5.0,1,40,0.0,1.0,4355
4356,12500000.0,2006,5.0,2,44,0.0,1.0,4356
4357,20900000.0,2018,5.0,1,38,867.0,0.0,4357
4358,29500000.0,2019,3.0,2,65,0.0,0.0,4358
4359,27500000.0,2019,9.0,3,75,756.0,1.0,4359
4360,35000000.0,2022,12.0,2,50,0.0,0.0,4360
4361,35000000.0,2021,2.0,2,58,31350.0,1.0,4361
4362,14000000.0,1987,9.0,1,35,0.0,0.0,4362
4363,42000000.0,2021,5.0,2,71,0.0,1.0,4363
4364,55990000.0,2018,11.0,3,78,0.0,1.0,4364
4365,35000000.0,2010,1.0,2,80,0.0,0.0,4365
4366,14600000.0,2023,1.0,1,35,2040.0,1.0,4366
4367,17000000.0,2022,5.0,1,47,0.0,0.0,4367
4368,60000000.0,2014,5.0,3,117,0.0,1.0,4368
4369,18000000.0,2018,2.0,1,34,0.0,0.0,4369
4370,15500000.0,2014,13.0,1,45,0.0,0.0,4370
4371,27000000.0,2012,10.0,2,61,0.0,0.0,4371
4372,65000000.0,2015,5.0,4,111,0.0,1.0,4372
4373,35000000.0,2021,10.0,2,57,0.0,0.0,4373
4374,17500000.0,2023,4.0,1,38,0.0,1.0,4374
4375,30900000.0,2022,5.0,2,69,0.0,0.0,4375
4376,14000000.0,2010,2.0,1,35,0.0,0.0,4376
4377,38000000.0,2011,18.0,3,87,0.0,1.0,4377
4378,27300000.0,2020,2.0,1,42,0.0,1.0,4378
4379,79999990.0,2012,3.0,5,173,0.0,0.0,4379
4380,33000000.0,2020,10.0,2,59,0.0,0.0,4380
4381,22000000.0,2017,3.0,1,40,0.0,0.0,4381
4382,11999000.0,1980,3.0,1,30,0.0,1.0,4382
4383,160000.0,2016,14.0,1,41,0.0,0.0,4383
4384,16300000.0,2022,9.0,1,38,0.0,1.0,4384
4385,99000000.0,2016,13.0,4,130,0.0,0.0,4385
4386,33400000.0,2022,4.0,2,64,0.0,0.0,4386
4387,45000000.0,2009,6.0,5,133,0.0,0.0,4387
4388,27500000.0,2011,9.0,3,82,0.0,0.0,4388
4389,76000000.0,2018,5.0,3,100,0.0,0.0,4389
4390,22000000.0,2022,2.0,1,36,0.0,0.0,4390
4391,45000000.0,2021,10.0,2,50,0.0,1.0,4391
4392,12000000.0,1964,5.0,1,30,0.0,0.0,4392
4393,25000000.0,2015,3.0,2,46,0.0,0.0,4393
4394,24000000.0,2020,6.0,2,45,0.0,0.0,4394
4395,23000000.0,2006,8.0,1,47,1080.0,0.0,4395
4396,22900000.0,2011,7.0,1,52,0.0,0.0,4396
4397,5500000.0,1990,4.0,1,18,0.0,0.0,4397
4398,32500000.0,2018,6.0,2,60,0.0,0.0,4398
4399,50000000.0,2023,6.0,3,92,0.0,1.0,4399
4400,47500000.0,2006,8.0,2,85,0.0,0.0,4400
4401,36000000.0,1990,4.0,4,105,0.0,0.0,4401
4402,17505000.0,2023,2.0,1,41,1600.0,0.0,4402
4403,25000000.0,2018,19.0,1,38,0.0,0.0,4403
4404,17000000.0,1965,2.0,2,45,510.0,0.0,4404
4405,93300000.0,2004,2.0,4,146,0.0,1.0,4405
4406,35000000.0,2021,8.0,2,73,0.0,0.0,4406
4407,45000000.0,2018,8.0,2,73,0.0,0.0,4407
4408,20000000.0,1975,2.0,2,48,0.0,0.0,4408
4409,23000000.0,1974,0.0,3,56,0.0,0.0,4409
4410,29900000.0,2023,4.0,3,71,0.0,1.0,4410
4411,15500000.0,1993,4.0,1,36,0.0,0.0,4411
4412,17500000.0,2021,5.0,1,35,0.0,0.0,4412
4413,22500000.0,1994,2.0,3,60,0.0,0.0,4413
4414,55000000.0,2020,7.0,3,80,0.0,1.0,4414
4415,16000000.0,2018,19.0,1,35,0.0,1.0,4415
4416,28000000.0,2007,9.0,2,68,0.0,0.0,4416
4417,38500000.0,2006,7.0,3,82,560.0,0.0,4417
4418,37000000.0,2023,4.0,3,66,0.0,1.0,4418
4419,43000000.0,2017,11.0,2,69,0.0,0.0,4419
4420,40000000.0,2021,4.0,2,60,0.0,0.0,4420
4421,45500000.0,2007,12.0,3,140,0.0,1.0,4421
4422,46000000.0,2023,2.0,3,96,0.0,0.0,4422
4423,14000000.0,1968,3.0,2,40,0.0,0.0,4423
4424,62450000.0,2023,5.0,3,112,0.0,1.0,4424
4425,64000000.0,2016,11.0,3,98,0.0,0.0,4425
4426,24800000.0,2023,3.0,2,50,0.0,0.0,4426
4427,31500000.0,2018,4.0,2,52,0.0,0.0,4427
4428,19100000.0,2023,5.0,1,38,0.0,0.0,4428
4429,35500000.0,2019,5.0,3,94,150.0,0.0,4429
4430,29000000.0,2012,10.0,2,67,0.0,0.0,4430
4431,20000000.0,2020,4.0,1,40,0.0,0.0,4431
4432,13000000.0,2021,3.0,1,30,0.0,1.0,4432
4433,52000000.0,2015,13.0,3,90,0.0,0.0,4433
4434,86900000.0,2020,4.0,3,112,0.0,1.0,4434
4435,10000000.0,2002,1.0,2,27,0.0,1.0,4435
4436,52000000.0,2022,2.0,3,87,0.0,1.0,4436
4437,25000000.0,2016,15.0,1,47,0.0,0.0,4437
4438,23500000.0,2020,6.0,1,38,0.0,0.0,4438
4439,34000000.0,2010,8.0,2,73,0.0,1.0,4439
4440,134999900.0,2015,6.0,4,143,0.0,1.0,4440
4441,24900000.0,2022,9.0,1,39,0.0,0.0,4441
4442,17300000.0,2023,10.0,1,39,0.0,0.0,4442
4443,39000000.0,2007,5.0,3,80,0.0,0.0,4443
4444,22000000.0,2018,2.0,1,40,0.0,0.0,4444
4445,9300000.0,2023,4.0,1,31,0.0,0.0,4445
4446,95000000.0,2016,20.0,4,147,0.0,1.0,4446
4447,53000000.0,2017,7.0,3,83,0.0,0.0,4447
4448,300000000.0,2019,7.0,4,211,0.0,1.0,4448
4449,36900000.0,2019,4.0,3,97,690.0,1.0,4449
4450,38000000.0,2016,6.0,2,70,0.0,0.0,4450
4451,22499999.0,2018,4.0,2,43,0.0,0.0,4451
4452,144999990.0,2022,3.0,4,142,1300.0,0.0,4452
4453,75000000.0,2016,4.0,3,100,0.0,0.0,4453
4454,9500000.0,2011,6.0,1,34,0.0,0.0,4454
4455,42000000.0,2008,8.0,3,83,0.0,1.0,4455
4456,50000000.0,2014,11.0,4,98,0.0,1.0,4456
4457,26700000.0,2022,0.0,3,89,0.0,0.0,4457
4458,33000000.0,2022,10.0,2,68,0.0,0.0,4458
4459,32250000.0,2022,8.0,2,64,0.0,1.0,4459
4460,48000000.0,2019,7.0,3,89,0.0,0.0,4460
4461,32500000.0,2020,9.0,3,50,0.0,0.0,4461
4462,39000000.0,2010,0.0,2,78,391.0,0.0,4462
4463,57000000.0,2017,4.0,3,112,0.0,1.0,4463
4464,34000000.0,2022,3.0,3,93,0.0,1.0,4464
4465,19000000.0,1990,4.0,2,48,0.0,0.0,4465
4466,15100000.0,1968,2.0,2,42,0.0,1.0,4466
4467,28000000.0,2013,4.0,2,50,0.0,1.0,4467
4468,10350000.0,1983,3.0,1,32,0.0,0.0,4468
4469,17000000.0,2018,10.0,1,30,0.0,0.0,4469
4470,30000000.0,2007,4.0,2,65,862.5,1.0,4470
4471,20000000.0,1987,3.0,2,51,0.0,1.0,4471
4472,20500000.0,2020,10.0,1,37,0.0,0.0,4472
4473,19500000.0,2022,5.0,1,36,1360.0,0.0,4473
4474,123000000.0,2022,7.0,4,135,0.0,0.0,4474
4475,52000000.0,2021,9.0,2,71,0.0,1.0,4475
4476,25000000.0,2015,5.0,3,78,0.0,1.0,4476
4477,21800000.0,2001,1.0,2,45,510.0,0.0,4477
